search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"zucchini raw white background stock",22,"Sliced Green Zucchini Two Section ...","https://www.123rf.com/photo_95429402_sliced-green-zucchini-two-section-halves-isolated-on-white-background-long-raw-courgette.html","https://previews.123rf.com/images/katerynabibro/katerynabibro1802/katerynabibro180200479/95429402-sliced-green-zucchini-two-section-halves-isolated-on-white-background-long-raw-courgette.jpg",1300,848,
"zucchini raw white background stock",23,"Raw Vegan Zucchini Noodles In A Wooden ...","https://www.dreamstime.com/raw-vegan-zucchini-noodles-wooden-bowl-healthy-food-concept-white-background-image123121432","https://thumbs.dreamstime.com/z/raw-vegan-zucchini-noodles-wooden-bowl-healthy-food-concept-white-background-123121432.jpg",1300,957,
"zucchini raw white background stock",24,"Top view of vegetable marrows and ...","https://www.canstockphoto.com/top-view-of-vegetable-marrows-and-71555878.html","https://comps.canstockphoto.com/top-view-of-vegetable-marrows-and-picture_csp71555878.jpg",450,320,
"zucchini raw white background stock",25,"Raw zucchini pasta on white background ...","https://www.fotosearch.com/CSP574/k48551690/","https://fscomps.fotosearch.com/compc/CSP/CSP574/raw-zucchini-pasta-on-white-background-stock-image__k48551690.jpg",450,319,
"zucchini raw white background stock",26,"Single Zucchini Squash Isolated On ...","https://www.istockphoto.com/photo/single-zucchini-squash-isolated-on-white-background-gm183409315-15465299","https://media.istockphoto.com/photos/single-zucchini-squash-isolated-on-white-background-picture-id183409315",1024,683,
"zucchini raw white background stock",27,"Zucchini Isolated On White Background ...","https://www.shutterstock.com/image-photo/zucchini-isolated-on-white-background-fresh-1471092293","https://image.shutterstock.com/z/stock-photo-zucchini-isolated-on-white-background-fresh-organic-vegetarian-courgette-plant-marrow-squash-raw-1471092293.jpg",1500,1101,
"zucchini raw white background stock",28,"Stock Images - Zucchini with flower ...","https://www.gograph.com/photo/zucchini-with-flower-gg81925248.html","https://comps.gograph.com/zucchini-with-flower_gg81925248.jpg",450,264,
"zucchini raw white background stock",29,"One Green Zucchini Top Image & Photo ...","https://www.bigstockphoto.com/image-226491517/stock-photo-one-green-zucchini-top-view-isolated-on-white-background-long-raw-courgette","https://static2.bigstockphoto.com/6/2/2/large1500/226491517.jpg",1500,1178,
"zucchini raw white background stock",30,"green zucchini long raw courgettes ...","https://stock.adobe.com/images/three-green-zucchini-long-raw-courgettes-in-row-isolated-on-white-background/192213396","https://as2.ftcdn.net/jpg/01/92/21/33/500_F_192213396_jYB0B7okW6BAx1kxYVpyWRkwk0msHqvq.jpg",500,306,
"zucchini raw white background stock",31,"One green zucchini isolated on white ...","https://www.agefotostock.com/age/en/Stock-Images/Low-Budget-Royalty-Free/ESY-046826998","https://previews.agefotostock.com/previewimage/medibigoff/a48c5c1f76f51862d4a577a77d3bf182/esy-046826998.jpg",1050,642,
