search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"aubergine raw",83,"Raw Aubergine Slices On Baking Tray ...","https://www.gettyimages.com/detail/photo/raw-aubergine-slices-on-baking-tray-bowl-of-walnut-royalty-free-image/1138997566","https://media.gettyimages.com/photos/raw-aubergine-slices-on-baking-tray-bowl-of-walnut-creme-and-fresh-picture-id1138997566",1024,682,
"aubergine raw",84,"Raw Aubergine In Wood Crate Stock Photo ...","https://www.istockphoto.com/photo/raw-aubergine-in-wood-crate-gm628078292-111386071","https://media.istockphoto.com/photos/raw-aubergine-in-wood-crate-picture-id628078292",1024,683,
"aubergine raw",85,"Raw purple eggplants on white wooden ...","https://creativemarket.com/progressman/4197918-Raw-purple-eggplants-on-white-wooden","https://cmkt-image-prd.freetls.fastly.net/0.1.0/ps/7120071/910/607/m2/fpnw/wm1/eysi3yytuxqhz87kdpaadpjznbi3cuz5yubszzipiq3iulyv9pvnbyvkfbmbcoip-.jpg?1570815386&s=9defb3a5aeab2f5e0e26216ad7663b85",1820,1214,
"aubergine raw",86,"Raw Uncooked Tomato, Aubergine And ...","https://www.123rf.com/photo_141967898_raw-uncooked-tomato-aubergine-and-basil-leaves-on-white-background-with-shadow-side-view.html","https://us.123rf.com/450wm/eduardzhukov/eduardzhukov2003/eduardzhukov200300038/141967898-raw-uncooked-tomato-aubergine-and-basil-leaves-on-white-background-with-shadow-side-view.jpg?ver=6",450,300,
"aubergine raw",87,"Aubergine WasteBasedBrick® | Bricks ...","https://www.stonecycling.com/aubergine","https://images.squarespace-cdn.com/content/v1/54f6f564e4b06512fa5f26ac/1554203770186-3F1EOS1LXIMO5G30IWRR/ke17ZwdGBToddI8pDm48kHUbwavCmVK2ZfNyKM0ywlh7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UWUtGLhcrQaJuL1WOEh59KJmNRV0Jt9s1Js3F4WTlv8wJvwGh1qtNWvMhYKnvaKhbA/Aubergine-com.png?format=1500w",1500,1061,
"aubergine raw",88,"Space for Text. Raw Ripe Aubergine ...","https://en.clipdealer.com/vector/media/A:122204614","https://images.assetsdelivery.com/compings_v2/alody/alody1905/alody190500977.jpg",450,450,
"aubergine raw",89,"Minced Meat Stuffed Aubergine Recipe","https://www.thekitchenabroad.com/minced-meat-stuffed-aubergine-recipe/","https://www.thekitchenabroad.com/wp-content/uploads/2020/04/stuffed-eggplant-recipe-4.jpg",1024,1365,
"aubergine raw",90,"bowl, dish ...","https://pxhere.com/en/photo/742371","https://get.pxhere.com/photo/nature-plant-purple-bowl-dish-food-mediterranean-cooking-ingredient-culinary-flavour-produce-vegetable-natural-fresh-kitchen-recipe-black-garden-gourmet-healthy-cuisine-cookery-preparation-nutrition-tasty-vegan-vegetarian-raw-diet-edible-aubergine-organic-eggplant-cultivated-taste-flavor-nutritious-whole-uncooked-flowering-plant-land-plant-742371.jpg",4272,2848,
"aubergine raw",91,"vegetable, green, purple, white, dinner ...","https://www.twenty20.com/photos/84bc503e-2cb2-4ef0-b637-af6938731e72?cta=ft&cta_uid=e4cc7f99-2aa1-4866-9535-307a5aaa64ff&utm_t20_source=partner&utm_t20_channel=WallpaperUp&utm_t20_campaign=related","https://res.cloudinary.com/twenty20/private_images/t_watermark-criss-cross-10/v1511908236000/photosp/84bc503e-2cb2-4ef0-b637-af6938731e72/stock-photo-stem-food-plate-vegetable-green-purple-white-dinner-bowl-84bc503e-2cb2-4ef0-b637-af6938731e72.jpg",640,640,
"aubergine raw",92,"Monkfish with jus, raw spiralised ...","https://www.tripadvisor.com/LocationPhotoDirectLink-g1534433-d17804308-i415467999-Crown_Anchor-Ham_Marlborough_Wiltshire_England.html","https://media-cdn.tripadvisor.com/media/photo-s/18/c3/89/df/monkfish-with-jus-raw.jpg",338,450,
"aubergine raw",93,"Everything You Need to Know About ...","https://www.thekitchn.com/everything-you-need-to-know-about-eggplant-ingredient-intelligence-55666","https://cdn.apartmenttherapy.info/image/fetch/f_auto,q_auto:eco,c_fill,g_auto,w_1500/https%3A%2F%2Fstorage.googleapis.com%2Fgen-atmedia%2F3%2F2014%2F08%2Fde522e37366765316e272cc083cb4b40433d9b25.jpeg",1500,2250,
"aubergine raw",94,"🔥 Stem Of An Aubergine Plant In A Large ...","https://photostockeditor.com/premium/235709485/stem-of-an-aubergine-plant-in-a-large-specialized-eggplant-nursery-in-the-netherlands-where-the-plan","https://media.istockphoto.com/photos/raw-aubergine-picture-id522317807?b=1&k=6&m=522317807&s=170667a&h=rq0-ml8h3RcAwJY9C-hAiqnB_ve_wNIkOk9_voMyUuA=",348,493,
