search_parameters.q","image_results.position","image_results.title","image_results.link","image_results.image","image_results.width","image_results.height","image_results.image_type"
"red pepper",26,"Red Holland Bell Peppers Information ...","https://www.specialtyproduce.com/produce/Red_Holland_Bell_Peppers_802.php","https://specialtyproduce.com/sppics/802.png",872,588,
"red pepper",27,"Roasted Red Pepper Potato Soup Recipe ...","https://www.simplyrecipes.com/recipes/roasted_red_pepper_potato_soup/","https://assets.simplyrecipes.com/wp-content/uploads/2006/10/roasted-red-bell-pepper-soup-vertical-a-1200.jpg",1200,1645,
"red pepper",28,"Ace - (F1) Bell Pepper Seed | Johnny's ...","https://www.johnnyseeds.com/vegetables/peppers/sweet-bell-peppers/ace-f1-bell-pepper-seed-574.html","https://www.johnnyseeds.com/dw/image/v2/BBBW_PRD/on/demandware.static/-/Sites-jss-master/default/dwda26f3e5/images/products/vegetables/00574_01_ace.jpg?sw=387&cx=338&cy=36&cw=1160&ch=1160",387,387,
"red pepper",29,"Bell pepper - Wikipedia","https://en.wikipedia.org/wiki/Bell_pepper","https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Green-Yellow-Red-Pepper-2009.jpg/1200px-Green-Yellow-Red-Pepper-2009.jpg",1200,800,
"red pepper",30,"Homemade Roasted Red Peppers |The Sassy ...","https://thesassydietitian.com/homemade-roasted-red-peppers/","https://i1.wp.com/thesassydietitian.com/wp-content/uploads/2018/08/IMG_0085.jpg?resize=3456%2C4263&ssl=1",3456,4263,
"red pepper",31,"Marconi Red Pepper (80-90 Days)","https://www.superseeds.com/products/marconi-red-pepper","https://cdn.shopify.com/s/files/1/0972/6282/products/marconi-red-pepper-80-90-days-vegetables-pinetree-garden-seeds_968.jpg?v=1542855019",800,800,
"red pepper",32,"Caribbean Red Chili Peppers - Chili ...","https://www.chilipeppermadness.com/chili-pepper-types/superhot-chili-peppers/caribbean-red-chili-peppers/","https://www.chilipeppermadness.com/wp-content/uploads/2013/10/Carribean-Red-Peppers.jpg",1200,1800,
"red pepper",33,"Five health benefits of red peppers ...","https://timesofindia.indiatimes.com/life-style/health-fitness/diet/Five-health-benefits-of-red-peppers/articleshow/50321846.cms","https://timesofindia.indiatimes.com/thumb/msid-50321846,width-1200,height-900,resizemode-4/.jpg",1200,900,
"red pepper",34,"Homemade Roasted Red Pepper Vinaigrette ...","https://www.lettyskitchen.com/homemade-roasted-red-pepper-vinaigrette/","https://www.lettyskitchen.com/wp-content/uploads/2009/06/red-pepper-vinaigrette-w-spoon-exup-4383.jpg",600,638,
"red pepper",35,"McCormick® Crushed Red Pepper | McCormick","https://www.mccormick.com/spices-and-flavors/herbs-and-spices/spices/red-pepper-crushed","https://d1doqjmisr497k.cloudfront.net/-/media/mccormick-us/products/mccormick/r/2000/red-pepper-crushed.png?vd=20180710T015942Z&hash=408BD9F37A0C25BFC5C37BEBB32B881A616198AC",2000,1125,
